City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
181,colonia,50.9333,6.95,8.660000000000025,85,100,4.63,DE,1704157060
182,takestan,36.0696,49.6959,3.2100000000000346,82,29,0.34,IR,1704157182
183,jodhpur,26.2867,73.03,12.57000000000005,31,0,4.43,IN,1704157184
184,puerto aysen,-45.4,-72.7,15.03000000000003,82,38,2.04,CL,1704157184
185,that phanom,16.9364,104.7104,19.010000000000048,76,20,3.0,TH,1704157185
186,minot,48.2325,-101.2963,3.1200000000000037,70,75,8.23,US,1704156900
187,tocaima,4.4582,-74.6343,25.29000000000002,81,100,1.68,CO,1704157187
188,saint-louis,16.3333,-15.0,23.80000000000001,12,100,4.55,SN,1704157188
189,weiser,44.251,-116.9693,3.140000000000044,84,11,0.45,US,1704157188
190,g'uzor,38.6214,66.2522,2.020000000000037,48,100,0.84,UZ,1704157189
191,ancud,-41.8697,-73.8203,13.350000000000025,84,100,1.56,CL,1704157190
192,rio grande,-32.035,-52.0986,23.060000000000006,81,96,7.55,BR,1704157191
193,vuktyl,63.8567,57.3094,-34.37999999999997,100,11,0.89,RU,1704157192
194,la libertad,-2.2333,-80.9,24.20000000000005,81,98,3.98,EC,1704157192
195,port elizabeth,-33.918,25.5701,20.610000000000014,90,0,4.63,ZA,1704157193
196,sinabang,2.4803,96.3801,26.93000000000001,79,89,1.09,ID,1704157194
197,la passe,45.5549,-0.8967,10.129999999999997,75,100,7.61,FR,1704157195
198,tibanbang,6.6315,126.1055,26.0,87,100,3.65,PH,1704157196
199,noosa heads,-26.3833,153.15,22.28000000000003,87,100,8.45,AU,1704157196
200,urcos,-13.6861,-71.6228,12.939999999999998,88,100,2.11,PE,1704157198
201,marquelia,16.5833,-98.8167,25.370000000000005,67,6,2.94,MX,1704157199
202,juye,35.3947,116.0883,2.390000000000043,70,100,0.55,CN,1704157200
203,kenora,49.8167,-94.4337,-3.459999999999979,86,75,3.6,CA,1704156919
204,ust-nera,64.5667,143.2,-41.71999999999997,92,9,1.74,RU,1704157204
205,severoural'sk,60.1533,59.952,-25.00999999999999,94,100,3.3,RU,1704156973
206,praia da vitoria,38.7333,-27.0667,17.140000000000043,82,40,4.4,PT,1704157207
207,betio village,1.358,172.9211,28.430000000000003,79,3,6.25,KI,1704157210
208,kavaratti,10.5669,72.642,28.03000000000003,71,97,2.04,IN,1704157211
209,luganville,-15.5333,167.1667,29.78000000000003,72,84,4.01,VU,1704156994
210,papatowai,-46.5619,169.4708,16.710000000000036,58,100,4.22,NZ,1704157216
211,luderitz,-26.6481,15.1594,17.05000000000001,97,99,2.35,NA,1704157217
212,kavieng,-2.5744,150.7967,28.650000000000034,76,92,3.65,PG,1704157219
213,kapa'a,22.0752,-159.319,24.499999999999996,72,32,2.68,US,1704157219
214,kerema,-7.9631,145.7785,33.180000000000014,57,99,1.53,PG,1704157221
215,nemuro,43.3236,145.575,-2.579999999999983,76,100,5.91,JP,1704157223
216,utrik,11.2278,169.8474,27.180000000000003,75,86,9.34,MH,1704157224
217,rancho palos verdes,33.7445,-118.387,17.850000000000023,71,0,0.89,US,1704157228
218,novoagansk,61.9449,76.6625,-24.419999999999984,95,100,6.13,RU,1704157231
219,lebu,-37.6167,-73.65,14.189999999999998,83,0,8.57,CL,1704157233
220,eixo,40.6276,-8.5692,10.5,87,100,6.07,PT,1704157234
221,wailua homesteads,22.0669,-159.378,23.75,73,32,2.68,US,1704157235
222,haiterbach,48.5333,8.65,6.600000000000021,86,100,4.06,DE,1704157238
223,woodward,36.4337,-99.3904,-0.4299999999999492,80,0,3.09,US,1704157239
224,yeppoon,-23.1333,150.7333,27.88,62,53,1.67,AU,1704157241
225,pisco,-13.7,-76.2167,23.03000000000003,83,0,7.2,PE,1704157242
226,al qadarif,14.0349,35.3834,22.070000000000046,33,6,5.42,SD,1704157247
227,poronaysk,49.2167,143.1167,-12.589999999999975,79,100,1.46,RU,1704157248
228,pionerskiy,54.9508,20.2275,0.08000000000004251,87,100,10.14,RU,1704157249
229,tolanaro,-25.0319,46.9987,24.04000000000002,94,75,9.26,MG,1704157250
230,svetlogorsk,52.6333,29.7333,-3.9499999999999877,94,100,7.31,BY,1704157251
231,barra dos coqueiros,-10.9089,-37.0386,27.010000000000044,83,20,4.12,BR,1704157251
232,castillos,-34.1667,-53.8333,16.24000000000001,91,100,3.3,UY,1704157252
233,timmins,48.4669,-81.3331,-5.099999999999966,86,75,4.63,CA,1704157253
234,zhangye,38.9342,100.4517,-5.989999999999952,52,0,3.44,CN,1704157253
235,sao jose da coroa grande,-8.8978,-35.1478,25.34000000000003,84,62,1.73,BR,1704157254
236,qaqortoq,60.7167,-46.0333,-11.810000000000002,80,100,2.96,GL,1704157255
237,chibougamau,49.9168,-74.3659,-8.20999999999998,67,100,6.17,CA,1704157255
238,nekrasovskoye,57.6766,40.3657,-23.889999999999986,83,40,0.0,RU,1704157256
239,popondetta,-8.7537,148.2534,33.610000000000014,50,59,2.13,PG,1704157257
240,chatillon-sur-seine,47.8585,4.5738,7.140000000000041,88,100,9.04,FR,1704157258
241,bouca,6.5105,18.2733,22.379999999999995,25,44,1.74,CF,1704157258
242,fortaleza,-3.7227,-38.5247,28.37,92,20,1.03,BR,1704157259
243,hilo,19.7297,-155.09,26.850000000000023,76,20,5.66,US,1704157094
244,seabra,-12.4186,-41.7703,21.290000000000017,90,99,0.62,BR,1704157260
245,contamana,-7.3333,-75.0167,26.55000000000001,70,100,1.24,PE,1704157261
246,grand falls-windsor,48.9332,-55.6649,-6.3899999999999855,77,2,0.45,CA,1704157262
247,machina,13.1364,10.0492,17.980000000000018,18,11,4.53,NG,1704157264
248,north bay,46.3168,-79.4663,-4.379999999999996,83,100,5.14,CA,1704157265
249,leh,34.1667,77.5833,-8.819999999999993,48,0,1.51,IN,1704157269
250,la ronge,55.1001,-105.2842,-4.859999999999957,68,100,6.69,CA,1704157270
251,natal,-5.795,-35.2094,24.360000000000014,94,20,2.06,BR,1704157024
252,afif,23.9065,42.9172,15.590000000000032,65,0,4.28,SA,1704157273
253,porbandar,21.6422,69.6093,19.629999999999995,51,0,4.62,IN,1704157274
254,gadzhiyevo,69.2551,33.3362,-20.319999999999965,97,98,6.29,RU,1704157275
255,famagusta,35.125,33.95,14.490000000000009,97,100,1.23,CY,1704157276
256,nema,57.5067,50.5011,-28.279999999999973,98,100,2.17,RU,1704157277
257,kristiansund,63.1115,7.732,1.360000000000012,47,7,3.6,NO,1704157278
258,fortuna,40.5982,-124.1573,12.770000000000039,91,0,0.0,US,1704157280
259,vila velha,-20.3297,-40.2925,22.970000000000027,95,75,3.09,BR,1704157055
260,newman,37.3138,-121.0208,14.470000000000027,81,0,0.89,US,1704157281
261,anadyr,64.75,177.4833,-5.71999999999997,93,75,9.0,RU,1704157282
262,ust-tsilma,65.441,52.1498,-32.98999999999998,100,13,1.34,RU,1704157285
263,pechory,57.8164,27.6119,-20.299999999999983,87,92,3.62,RU,1704157286
264,nogliki,51.8333,143.1667,-15.829999999999984,92,100,1.18,RU,1704157287
265,crane,31.3974,-102.3501,9.460000000000035,44,100,4.29,US,1704157288
266,pangkalanbuun,-2.6833,111.6167,27.25,84,99,1.23,ID,1704157289
267,port saint john's,-31.6229,29.5448,20.670000000000016,82,100,3.95,ZA,1704157290
268,belmonte,-15.8631,-38.8828,25.689999999999994,87,93,3.85,BR,1704157291
269,gaspe,48.8334,-64.4819,-7.049999999999955,85,75,1.54,CA,1704157224
270,mantua,45.1667,10.7833,7.270000000000039,88,81,1.34,IT,1704157293
271,murzuq,25.9155,13.9184,12.220000000000029,41,41,3.17,LY,1704157294
272,szczecinek,53.7079,16.6994,4.2200000000000255,97,100,1.82,PL,1704157169
273,kalmunai,7.4167,81.8167,24.28000000000003,92,100,2.55,LK,1704157296
274,port mathurin,-19.6833,63.4167,27.439999999999998,79,72,5.73,MU,1704157296
275,jose maria morelos,23.3952,-103.8984,10.640000000000043,33,100,3.49,MX,1704157297
276,gillette,44.2911,-105.5022,1.6400000000000423,66,0,2.57,US,1704157104
277,starokozache,46.3372,29.9853,7.189999999999996,64,100,5.95,UA,1704157299
278,port-vila,-17.7338,168.3219,27.860000000000014,78,100,7.18,VU,1704157283
279,sainte-marie,-20.8968,55.5496,25.090000000000035,94,75,5.14,RE,1704157301
280,rizokarpaso,35.6,34.375,16.129999999999995,63,100,1.63,CY,1704157302
281,yerofey pavlovich,53.9667,121.9667,-25.96999999999997,99,92,0.94,RU,1704157303
282,dalandzadgad,43.5708,104.425,-10.509999999999991,54,0,3.05,MN,1704157304
283,dudinka,69.4058,86.1778,-29.659999999999968,91,44,5.36,RU,1704157306
284,sinop,41.7711,34.8709,7.3100000000000005,70,100,4.07,TR,1704157306
285,callao,-12.0667,-77.15,24.840000000000032,69,75,6.17,PE,1704157148
286,arica,-18.475,-70.3042,22.75,73,0,3.09,CL,1704157308
287,alofi,-19.0595,-169.9187,29.939999999999998,70,5,5.66,NU,1704157309
288,cabimas,10.3883,-71.4399,27.460000000000036,73,16,5.97,VE,1704157309
289,upata,8.0086,-62.3989,25.110000000000014,69,100,1.87,VE,1704157310
290,iskateley,67.6803,53.1512,-28.319999999999965,99,74,2.24,RU,1704157311
291,sumbe,-11.2061,13.8437,25.460000000000033,84,99,3.2,AO,1704157312
292,salmon arm,50.6998,-119.3024,5.620000000000004,81,100,1.03,CA,1704157209
293,chinde,26.8418,88.0763,7.640000000000045,67,0,2.03,NP,1704157313
294,igarka,67.4667,86.5833,-27.669999999999987,100,93,1.48,RU,1704157315
295,dul'durga,50.6761,113.5931,-18.559999999999974,95,21,1.93,RU,1704157316
296,san ignacio de velasco,-16.3667,-60.95,25.270000000000042,76,50,1.77,BO,1704157316
297,al mijlad,11.0333,27.7333,18.760000000000048,24,0,5.4,SD,1704157317
298,kingscliff,-28.2667,153.5667,25.890000000000043,73,75,8.75,AU,1704157318
299,port de pollenca,39.9075,3.0814,9.140000000000043,62,7,3.95,ES,1704157319
300,nadym,65.5333,72.5167,-30.21999999999997,92,13,4.32,RU,1704157319
301,touros,-5.1989,-35.4608,26.35000000000002,81,81,2.78,BR,1704157320
302,gaiman,-43.2897,-65.4929,16.920000000000016,70,5,7.26,AR,1704157321
303,sebastian,35.1668,-94.2669,4.310000000000001,65,3,0.64,US,1704157322
304,college,64.8569,-147.8028,-24.94999999999999,80,99,1.22,US,1704157326
305,remire-montjoly,4.9167,-52.2667,25.02000000000004,94,20,0.0,GF,1704157328
306,chimbote,-9.0853,-78.5783,22.140000000000043,80,47,4.37,PE,1704157335
307,kharp,66.8014,65.8081,-28.17999999999998,93,14,1.89,RU,1704157342
308,jeju city,33.5097,126.5219,8.960000000000036,71,20,2.06,KR,1704157343
309,russkaya polyana,49.417,31.9201,5.960000000000036,84,100,6.02,UA,1704157345
310,pacific grove,36.6177,-121.9166,15.970000000000027,80,0,2.68,US,1704157149
311,floro,61.5996,5.0328,2.980000000000018,52,100,10.29,NO,1704157346
312,haiku-pauwela,20.9219,-156.3051,26.25,60,35,8.25,US,1704157347
313,christchurch,-43.5333,172.6333,25.30000000000001,35,100,3.09,NZ,1704157071
314,tari,12.4086,4.4914,21.46000000000004,17,32,4.14,NG,1704157349
315,vilyuchinsk,52.9306,158.4028,-14.849999999999966,76,83,4.69,RU,1704157349
316,barakani,-12.1356,44.4317,28.01000000000005,79,100,4.25,KM,1704157350
317,macapa,0.0389,-51.0664,27.99000000000001,89,40,1.03,BR,1704157121
318,keene,42.9337,-72.2781,-2.6899999999999973,78,0,4.12,US,1704157352
319,dawei,14.0833,98.2,23.5,68,99,1.38,MM,1704157352
320,san luis de la loma,17.2706,-100.8939,24.550000000000015,65,2,2.21,MX,1704157354
321,qarazhal,48.0078,70.7903,-4.819999999999993,95,95,6.67,KZ,1704157355
322,vila do maio,15.1333,-23.2167,23.439999999999998,69,100,6.28,CV,1704157356
323,geraldton,-28.7667,114.6,24.230000000000018,53,0,7.2,AU,1704157235
324,onoda,34.0014,131.1836,7.990000000000011,87,20,1.03,JP,1704157357
325,antsiranana,-12.2787,49.2917,25.38,85,98,1.71,MG,1704157358
326,wau,7.7029,27.9953,23.61000000000001,26,37,2.45,SS,1704157359
327,moyynkum,44.2914,72.9469,2.740000000000009,52,37,4.47,KZ,1704157359
328,zindah jan,34.3426,61.7468,8.120000000000005,42,100,3.85,AF,1704157360
329,st. john's,47.5649,-52.7093,-2.339999999999974,82,75,4.12,CA,1704157084
330,shenjiamen,29.9576,122.298,8.850000000000023,65,6,1.39,CN,1704157362
331,levuka,50.1834,-105.4011,-3.0999999999999654,74,1,4.91,CA,1704157363
332,villamontes,-21.25,-63.5,25.83000000000004,79,100,1.94,BO,1704157363
333,murashi,59.3999,48.9615,-29.919999999999984,97,100,2.08,RU,1704157364
334,nouadhibou,20.931,-17.0347,21.990000000000013,37,100,6.69,MR,1704157365
335,inari,68.906,27.0288,-23.889999999999986,98,99,2.72,FI,1704157365
336,huntsville,34.7304,-86.5861,3.890000000000045,70,100,5.14,US,1704156707
337,stornoway,58.2093,-6.3865,4.980000000000019,84,100,5.66,GB,1704157367
338,nizhneangarsk,55.7833,109.55,-11.109999999999957,89,85,3.13,RU,1704157368
339,vryburg,-26.9566,24.7284,22.240000000000006,47,0,3.61,ZA,1704157369
340,acarau,-2.8856,-40.12,26.310000000000002,76,100,0.86,BR,1704157100
341,fale old settlement,-9.3852,-171.2468,28.689999999999998,70,100,0.79,TK,1704157371
342,constantia,44.1833,28.65,8.379999999999994,77,100,6.47,RO,1704157371
343,lugoff,34.2274,-80.6892,8.960000000000036,54,75,4.12,US,1704157372
344,sycow,51.3081,17.7198,4.170000000000016,94,100,4.93,PL,1704157373
345,kralendijk,12.15,-68.2667,27.510000000000048,73,100,6.95,BQ,1704157374
346,culebra,18.303,-65.301,26.950000000000042,94,16,5.36,PR,1704157374
347,fredericton,45.9454,-66.6656,-6.529999999999973,85,100,1.54,CA,1704157265
348,huinan,42.6225,126.2614,-5.579999999999984,94,100,1.65,CN,1704157376
349,bhamo,24.2667,97.2333,14.460000000000036,84,0,1.04,MM,1704157376
350,metlili chaamba,32.2667,3.6333,13.520000000000039,35,0,4.63,DZ,1704157377
351,udachny,66.4167,112.4,-27.629999999999963,97,100,2.51,RU,1704157378
352,adrar,20.5022,-10.0711,17.57000000000005,16,100,4.17,MR,1704157379
353,stettler,52.3168,-112.7186,-4.579999999999984,93,77,1.5,CA,1704157379
354,mikumi,-7.4041,36.9831,21.730000000000018,97,100,0.93,TZ,1704157380
355,seminole,28.7086,-81.2081,17.99000000000001,81,0,2.57,US,1704157101
356,angra do heroismo,38.65,-27.2167,17.340000000000032,91,40,3.13,PT,1704157382
357,kamina,-8.7386,24.9906,18.29000000000002,98,100,1.22,CD,1704157383
358,motueka,-41.1333,173.0167,22.830000000000044,57,31,3.71,NZ,1704157384
359,alamosa,37.4695,-105.87,-4.00999999999999,68,0,0.0,US,1704157385
360,nar'yan-mar,67.6713,53.087,-28.269999999999982,99,72,2.24,RU,1704157387
361,muynoq,43.7683,59.0214,4.490000000000008,72,6,7.87,UZ,1704157388
362,santa elena de uairen,4.6167,-61.1333,22.810000000000002,71,88,1.91,VE,1704157388
363,owando,-0.4819,15.8999,24.320000000000054,70,66,1.22,CG,1704157390
364,bhadrakh,21.0528,86.52,16.30000000000001,64,0,1.53,IN,1704157391
365,klyuchi,52.2667,79.1667,-0.810000000000003,90,100,7.95,RU,1704157391
366,ulladulla,-35.35,150.4667,25.520000000000035,66,73,6.36,AU,1704157392
367,san juan de los lagos,21.25,-102.3,17.720000000000027,29,100,3.2,MX,1704157208
368,punta del este,-34.9667,-54.95,20.49000000000001,82,75,4.92,UY,1704157394
369,reitz,-27.8014,28.4273,16.150000000000034,77,100,6.19,ZA,1704157395
370,bolu,40.6667,31.5833,5.900000000000034,82,81,1.59,TR,1704157396
371,san antonio de pale,-1.4014,5.6325,27.33000000000004,79,17,3.15,GQ,1704157397
372,serdar,38.9764,56.2757,6.660000000000023,83,43,1.34,TM,1704157399
373,antofagasta,-23.65,-70.4,19.600000000000023,81,56,2.24,CL,1704157399
374,puerto deseado,-47.7503,-65.8938,16.660000000000025,49,38,8.52,AR,1704157401
375,ghat,24.9647,10.1728,15.29000000000002,21,25,2.52,LY,1704157402
376,sitka,57.0531,-135.33,5.939999999999996,61,0,4.63,US,1704157403
377,kharan,28.5833,65.4167,14.53000000000003,35,99,1.59,PK,1704157254
378,cambria,35.5641,-121.0808,15.680000000000007,72,0,2.09,US,1704157405
379,manggar,-2.8833,108.2667,27.74000000000001,80,100,3.26,ID,1704157406
380,arraial do cabo,-22.9661,-42.0278,23.360000000000017,80,100,3.21,BR,1704157357
381,nuuk,64.1835,-51.7216,-2.6599999999999686,50,40,0.51,GL,1704157407
382,bandundu,-3.3167,17.3667,22.870000000000005,93,100,1.27,CD,1704157408
383,taganrog,47.2362,38.8969,4.470000000000027,93,100,4.36,RU,1704157409
384,noshiro,40.2039,140.0242,1.4600000000000355,64,100,4.17,JP,1704157410
385,labrador city,52.9463,-66.9114,-12.049999999999955,79,100,6.17,CA,1704157392
386,zeya,53.75,127.2667,-29.169999999999984,98,16,0.82,RU,1704157412
387,gweru,-19.45,29.8167,18.249999999999996,84,7,4.58,ZW,1704157413
388,turaif,31.6725,38.6637,8.140000000000043,87,0,2.57,SA,1704157414
389,meadow lake,34.8014,-106.5436,5.939999999999996,52,100,1.09,US,1704157415
390,ironwood,46.4547,-90.171,-7.5499999999999545,86,0,5.66,US,1704157297
391,n'zeto,-7.2312,12.8666,26.480000000000018,82,100,2.88,AO,1704157416
392,safotu,-13.4513,-172.4018,28.28000000000003,76,94,1.28,WS,1704157417
393,pyapon,16.2833,95.6833,19.870000000000005,81,49,2.06,MM,1704157418
394,mae chan,20.1467,99.8526,16.24000000000001,78,0,0.6,TH,1704157419
395,toliara,-23.35,43.6667,26.200000000000045,80,100,7.48,MG,1704157420
396,santa ana,33.7456,-117.8678,18.91000000000002,52,0,3.09,US,1704157201
397,khandyga,62.6667,135.6,-36.70999999999998,94,98,1.01,RU,1704157422
398,klaksvik,62.2266,-6.589,6.5100000000000495,89,9,10.58,FO,1704157423
399,boca suno,-0.7167,-77.1333,22.920000000000016,98,100,0.99,EC,1704157424
400,westport,41.1415,-73.3579,4.749999999999998,64,75,3.6,US,1704157425
401,hepo,23.4308,115.8299,16.450000000000045,72,5,1.11,CN,1704157425
402,rongelap,11.1635,166.8941,27.82000000000005,73,100,7.78,MH,1704157426
403,gisborne,-38.6533,178.0042,25.78000000000003,38,0,2.61,NZ,1704157427
404,toamasina,-18.1667,49.3833,25.0,94,20,2.06,MG,1704157428
405,calabozo,8.9242,-67.4293,27.620000000000005,57,15,2.31,VE,1704157428
406,dubrovnik,42.6481,18.0922,11.800000000000013,87,75,5.66,HR,1704157429
407,inongo,-1.95,18.2667,23.860000000000014,84,100,2.24,CD,1704157430
408,bereznik,62.8551,42.7072,-31.939999999999966,100,79,0.85,RU,1704157431
409,'ain el bell,34.3438,3.2247,5.620000000000004,89,0,5.72,DZ,1704157431
410,guacimo,10.2104,-83.6807,25.110000000000014,94,36,1.22,CR,1704157432
411,dunbar,38.3606,-81.7374,2.6899999999999995,75,100,3.09,US,1704157433
412,karachi,24.9056,67.0822,12.900000000000034,54,0,2.06,PK,1704157433
413,kayyerkan,69.3786,87.7439,-29.839999999999975,67,70,0.97,RU,1704157434
414,banda aceh,5.5577,95.3222,26.03000000000003,81,100,4.09,ID,1704157435
415,coquimbo,-29.9533,-71.3436,17.850000000000023,77,20,4.12,CL,1704157361
416,ola,59.5833,151.2833,-25.43999999999997,87,18,2.66,RU,1704157436
417,island harbour,50.724,-1.2758,12.860000000000014,94,100,5.81,GB,1704157438
418,santa cruz,-17.8,-63.1667,26.70000000000005,78,25,4.63,BO,1704157208
419,cahul,45.9075,28.1944,8.010000000000048,57,100,6.79,MD,1704157439
420,lazaro cardenas,17.9583,-102.2,24.82000000000005,60,100,2.62,MX,1704157132
421,howrah,22.5892,88.3103,13.0,94,0,2.57,IN,1704157440
422,ambon,-3.6954,128.1814,32.08000000000004,70,40,2.06,ID,1704157441
423,pangoa,-12.1167,-73.0,21.79000000000002,96,100,0.89,PE,1704157443
424,tabuk,17.4189,121.4443,23.640000000000043,87,100,2.18,PH,1704157443
425,ivrea,45.4672,7.8762,6.939999999999999,72,100,1.67,IT,1704157445
426,attingal,8.6833,76.8333,26.820000000000054,78,100,2.35,IN,1704157446
427,kulhudhuffushi,6.6221,73.07,27.350000000000026,77,100,4.06,MV,1704157446
428,port hedland,-20.3167,118.5667,32.03000000000003,70,1,4.12,AU,1704157221
429,saiha,22.4833,92.9667,11.460000000000036,74,0,1.63,IN,1704157448
430,nueva gerona,21.8833,-82.8,20.410000000000025,64,3,4.55,CU,1704157450
431,hammerfest,70.6634,23.6821,-4.75,80,100,3.09,NO,1704157450
432,kailua-kona,19.6406,-155.9956,26.980000000000018,71,75,5.66,US,1704157451
433,tocopilla,-22.092,-70.1979,20.820000000000046,75,28,2.93,CL,1704157453
434,old town,50.087,14.4202,6.1100000000000145,79,0,5.66,CZ,1704157190
435,allapalli,19.4167,80.0667,16.100000000000023,75,6,1.22,IN,1704157455
436,shingu,33.7333,135.9833,11.79000000000002,58,9,0.53,JP,1704157456
437,vorkuta,67.5,64.0,-32.849999999999966,99,8,1.61,RU,1704157457
438,sillod,20.3,75.65,17.75,52,0,2.46,IN,1704157458
439,sao jose do egito,-7.4789,-37.2744,22.06,92,100,3.3,BR,1704157459
440,miagao,10.6442,122.2352,28.540000000000028,73,100,7.0,PH,1704157459
441,gobernador virasora,-28.05,-56.0333,23.890000000000043,94,98,0.45,AR,1704157460
442,domoni,-12.2569,44.5319,27.480000000000015,84,100,3.41,KM,1704157462
443,salinopolis,-0.6136,-47.3561,26.55000000000001,83,100,3.71,BR,1704157463
444,itamaraca,-7.7478,-34.8256,25.030000000000033,76,25,2.98,BR,1704157464
445,hassi messaoud,31.6804,6.0729,8.920000000000014,76,0,1.54,DZ,1704157465
446,urzhar,47.093,81.6294,-1.9399999999999986,76,100,1.39,KZ,1704157466
447,la belgica,-17.55,-63.2167,26.16000000000003,89,20,3.6,BO,1704157467
448,velikiye luki,56.34,30.5452,-14.409999999999968,70,15,4.4,RU,1704157468
449,veinticinco de mayo,-35.4323,-60.1727,15.75,93,4,2.98,AR,1704157469
450,jimenez,28.3333,-105.4,15.54000000000002,15,84,2.77,MX,1704157470
451,olyokminsk,60.3736,120.4264,-14.039999999999964,97,100,1.41,RU,1704157471
452,macau,22.2006,113.5461,19.840000000000032,77,20,5.14,MO,1704157472
453,isangel,-19.55,169.2667,28.710000000000036,70,53,6.47,VU,1704157473
454,foca,38.6703,26.7566,13.75,82,13,4.8,TR,1704157474
455,sola,-13.8833,167.55,27.94,74,93,4.11,VU,1704157475
456,ushtobe,45.2514,77.9838,0.6299999999999962,72,100,2.08,KZ,1704157476
457,guiuan,11.0333,125.7247,28.42000000000002,71,100,5.81,PH,1704157476
458,pak phanang,8.3511,100.202,24.010000000000048,82,85,2.46,TH,1704157477
459,sanya,18.2431,109.505,23.090000000000032,83,40,1.0,CN,1704157479
